label,Tweet
1,nonton catat demokrasi di tv one dapat sedikit cerah bagaimana benar masalah konkrit antara konflik palestina dan israel apa yang buat masalah ini begitu runyam
0,konflik israel-palestina itu sengketa-wilayah rebut yerusalem yang dasar konflik-etnis etnis-arab vs etnis-yahudi jew sekaligus konflik agama agama-islam vs agama-yahudiah judaism dari ber
1,tidak akan pernah yang nama gencat senjata itu lama mereka israhell masih tetap
1,mereka sudah tuju gencat senjata tapi tetap tembak orang gaza yang tak salah
1,padahal mungkin tidak satu orang warga palestina atau israel yang peduli apalagi bantu dan kumpul sumbang untuk para korban konflik keras terorisme separatisme atau di bagai daerah di indonesia yang banyak jadi telah orde baru
0,konflik palestina israel itu konflik agama dan suku
2,konflik palestina dan israel bukan urus kita tapi coba liat di pelosok desa di indonesia masih banyak rakyat miskin yang perlu bantu karna bantuanya si makan maling negara
2,manusia sampah ini tidak tau diri sama sekali padahal dua jam pasca gencat senjata tentara israel sudah duluan langgar sepakat setan wujud manusia
2,gencat senjata tapi tindas masih laku un pun mcm hopeless gile
2,kata yahudi pesek yang kasih makan cina kafir komunis palestina bukan urus kita itu murni konflik politik
0,akar konflik israel palestina itu bukan soal agama yahudi vs islam tapi soal politik yakni kolonisasi israel atas tanah palestina
1,indonesia akan terus pihak pada palestina dan desak dewan aman pbb ambil tindak atas konflik israel dan palestina pancasila dan negara
2,buat apa rakyat indonesia kerja cukup palestina dan israel geger mulu gampang kok nyari duit dan sudah bukti kan jadi buat apa capek kerja
1,dukung kaum kadrun di indonesia hadap palestina hanya babi buta dengan teriak teriak jalan dan kutuk israel tanpa hasil padahal mesir bukti dukung palestina dengan ajak israel untuk damai hasil gencat senjata siapa uang paling hebat
0,kalau tokoh negarawan yang kurang dukung dengan palestina berfikir baik saja mungkin beliau intelijen inggris amerika dan israel
2,ciri kecut tempur di kumpulanan masyarakat gencat senjata baru muncul cuiiih anjing
0,si anjing zionis yang buat onar saat gencat senjata dan keluar peluru asap di alquds worldstandswithpalestine
2,si anjing gatau kalau lacur lacur zionis yang buat onar saat gencat senjata dan keluar peluru asap di alquds worldstandswithpalestine
1,saya hadir sini untuk seru dan henti keras dan gencat senjata
0,memang suka aneh di negeri ini palestina israel sudah sepakat gencat senjata kenapa jadi kita yang masih ribut
0,jangan hamas memang pelihara israel sekarang gencat senjata kemudian kasih bantu untuk bangun gaza besok suruh bikin ulah gempur lagi begitu terus ulang sampai kiamat tiba
2,kadrun kata bahwa konflik israel-palestina adalah masalah agama
0,topik yang lagi panas sih konflik palestina bagus deh di hide instagram gak tega banget gue liat foto anak kecil darah di share begitu
0,palestina israel bukan konflik agama saja
2,kalau ngebahas soal palestina dan israel gausah sok an deh mak lampir semua udah dalam al-quran begitu juga hadits nabi gak usah dibelokin mau tepi barat atau timur orang tanah palestina rampas jajah rakyat bunuh masih saja bela israel
1,bilang konflik agama juga enggak salah amat yang pro palestina dari muslim yang pro israel dari non muslim kristen katolik hindu budha dll konflik wilayah israel-palestina hanya perang konflik yang benar adalah dunia lawan islam
0,gencat senjata hanya bagai tameng buah biadab zionis yahudi israel laknatullah lihat ketika pasu duduk paksa dari taybeh di wilayah duduk palestina utara untuk hancur rumah sendiri hari ini
0,konflik palestina masih belum usai
1,gencat senjata nyata tak sepenuh henti keras
2,ngaur konflik israel palestina gak bakal selesai sampai akhir zaman jakarta masih banjir jangan cuci tangan
0,solusi untuk konflik israel-palestina adalah dengan relokasi israel ke amerika serikat
1,konflik israel palestina sudah tengah abad lebih dan israel sudah ribu bahkan juta kali dapat kutu dan kecam tapi belum pernah di terap bagai langgar ham
1,karena realitas konflik palestina dengan israel di kacamata banyak orang itu adalah islam vs yahudi walaupun betul lebih ke konflik tentang manusia
1,seperti saat ini sudah kurang tepat palestina kan sudah merdeka lagipula konflik sekarang yang mulai hamas nkri harus bisa lebih aktif jadi tengah konflik
0,gimana bisa menang kalau yang gencat senjata dan itu juga gara gara mesir kalau enggak ya tau sendiri
1,palestina dan israel bukan konflik agama lain tentang manusia tapi kenapa kita hanya condong satu negara saja bukankah dalam perang sama sama jatuh korban dari dua negar
1,palestina dan israel bukan konflik agama lain tentang manusia tapi kenapa kita hanya condong satu negara saja bukankah dalam perang sama sama jatuh korban dari dua negara moga semua baik baik saja
1,realistis saja hidup itu konflik palestina israel tak pernah henti sampai kapan karena di sana milyaran uang alir konflik ini sengaja pelihara oleh mereka yang punya penting ekonomi dan politik
1,kalau prinsip seperti ini sampai sekarang tak mungkin damai antara hamas dan israel
1,ga heran karena hamas pada awal memang sahabat israel dengan tuju hancur plo pimpin yasser arafat dah abai saja politik dan konflik israel palestina suara saja pihak korban
0,save humanity in palestine konflik antara israel dan palestina kembali panas beberapa waktu lalu dampak dari konflik sebut akibat ratus jiwa tewas
1,loh kan gue datang bawa damai kamu yang mau langgar gencat senjata kita
0,sama dengan kasus teroris kkb dan tetoris lain bom gereja apa beda dg hamas dan israel yang untung perang agama hanya negara komunis cc
0,itu gencat senjata karena ada desa rrc ke amerika serikat kalau gak gencat senjata
1,kenapa ya kok pada kekeuh amat perjuangin slogan ini saat israel juga campaign gin yang paling tepat itu palestina vs israel bukan dar konflik agama banyak iris penting kok situ bahkan alas jajah pun landas dalil gama upa tanah yang janji
1,konflik palestina-israel itu semua jadi sejak temu sumur minyak besar pertama di arab saudi
1,coba lihat palestina bagaimana mereka dari zaman baru sampai sekarang konflik dengan israel hanya karena urus teritorial tahan negara dengan tanam rasa nasionalisme itu penting jadi apabila yang tanya apa bela tanah air dalil ya langsung jitak saja kepala
1,bahwa konflik palestina israel sengaja cipta karena di sana uang alir milyaran rupiah untung ekonomi dan politik jadi tuju
2,baik anda diam daripada lihat sangat bodoh tidak konflik agama di palestina itu murni soal politik kuasa wilayah lalu jajah salam
1,dalam perang tidak istilah takut yang serah atau damai gencat senjata banyak yang pilih damai
1,itu kenapa konflik israel vs palestina akan selalu propaganda bagai konflik agama karena hanya buat konflik agama saja orang mau donasi
0,jadi kalau yang bilang konflik israel palestina bukan urus kita perlu ajar bahwa tni berulangkali kirim pasu damai untuk pbb jasmerah
1,kok lucu ya palestina itu kalau tidak salah sudah merdeka bahkan anggota pbb aku dan salah satu indonesia bahwa palestina itu sudah merdeka kok malah dablek kaya gitu sih masalah konflik dengan negara lain semua negara pasti alam tambah bingung saja
0,konflik israel vs palestina bagai seteru abadi di tanah suci agama damai olah sulit jadi suara ledak yang hantam bangun terus jadi momok takut cariberitaditvone
0,ratus korban jiwa masuk anak yang jatuh tak hanya rindu gencat senjata semata
0,gencat senjata tuju oleh dua belah pihak hingga mei
1,israel sudah kutuk jokowi makanya kalau rakyat hina palestina maka terima sanksi nya yang tanpa uu hukum tulis gak usah bahas lagi israel vs palestina itu sakit neg
2,gencat senjata hanya tipu muslihat yahudi bubarkanisrael bubarkanisrael
0,sekarang gencat senjata entar serang lagi runding gencat senjata lagi solusi ala jajah
1,karena konflik palestina hamas vs israel mudah arah ke sentimen agama
1,karenaa konflik palestina hamas vs israel mudah arah ke sentimen agama anies lihat itu sangat potensial untuk sasar klompok tentu dari masyarakat kita yang lama ini kita semua tau seperti apa dan anies akan lihat seperti super hero contoh pilkada jakarta sudah sangat jelas
1,infografis konflik yang jadi antara israel dan palestina milik sejarah yang panjang mulai dari muncul gera zionisme hingga bentuk negara israel yang picu perang israel-arab
0,jadi antara israel dan palestina pada bulan mei konflik antara dua negara kembali panas dampak dari konflik ini ialah banyak korban jiwa yang jatuh dari dua belah pihak
0,konflik di palestina tidak hubung dengan agama
1,dengan mendramatisir konflik hamas-fatah bagi orang bilang palestina bom siap merdeka padahal nama politik ya pasti konflik dulu juga pas pra merdeka nasionalis-agamis-sosialis tapi kan yang penting merdeka dulu gontok gontok dalam negara mah belakang
1,konflik palestina yang makin panas bikin banyak warganet simpati dan speak up sob yang getol bela dengan opini juga yang spekulasi macam salah satu ini nih kalau palestina merdeka arti bakal kiamat dong waduh
2,konflik palestina vs israel harus terus pelihara karena rupa bisnis fulus yang tarik bagi kaum dungu dan bebal di indonesia umat kadrun yang beri sumbang juga sudah berulangk
2,drun kadrun bukti bukan konflik rakyat palestina hanya di jadi alat mereka untuk kembali rampok akal waras
1,konflik palestina yang makin panas yang rajin bela dengan opini salah satu ini nih kalau palestina merdeka arti bakal kiamat dong waduuuh yuk sob simak video ini agar tau gimana sih harus kita sikap hal ini
0,paham palestina jajah bukan konflik
1,sudah terlalu berat akar bahwa paham rakyat indonesia sudah salah bahwa konflik israel palestina itu juga arti konflik agama jadi yaa seperti ini maka guna akal sehat agar diri sendiri jadi bijak
1,kalian jangan kait ngaitkan agama di masalah yang jadi sekarang di israel sama palestina tidak sangkut paut agama pikir lah dengan waras
1,konflik antara israel dan palestina yang sempat panas beberapa pekan lalu sampai pada akhir dua belah pihak pakat untuk gencat senjata pada jumat tak luput dari amat para pakar lengkap yuk simak infografis ikut
1,perang akan henti jika israel-palestina jadi satu negara potensial jadi negara maju jika dua negara akan terus konflik konflik antara dua dan konflik di dalam
1,pimpin asosiasi buruh malah sibuk mau aksi buat palestina pikir nya sibuk debat soal konflik israel palestina dengan bagai argumen dan dalil
1,kagum bener-bener bisa orang yang ngomong kan palestina yang tau masalah mereka sendiri biar aja bantu juga gamau astaga
2,konflik palestina-israel bukan tanggung jawab indonesia bla bla bal udah mirip belum bang kayak komen kaum bodoh yang sma nya gak jelas
0,konsisten indonesia tak pernah ubah
0,serang israel ke palestina jadi ulang sejak kaum muslimin tidak punya lindung hingga sekarang beberapa orang seru warga palestina untuk hijrah dari wilayah sebut u
1,satu hati satu tekad satu langkah sama buruh indonesia bebas palestina aksiburuh
1,serang ke gaza itu hanya hilir diri negara israel di atas negara palestina adalah hulu dari jahat sebut
2,mungkin mereka gembira mau raya gencat senjata antara israel dengan hamas dengan tari ala tik tok anjing anjing anjing atau mungkin mereka mau siap sunah rosul di malam jum at kok yang lihat seperti depan bisa belakang bisa yaaa tiktokalakadrun
0,palestina israel bukan konflik agama via stan
1,konflik palestina dan israel ingat umat islam dunia tentang hakekat yahudi bani israel adalah kata sifat yang akan hancur suatu negara cc
2,zionis udah langgar gencat senjata ni fuck u
1,susah jelasin konflik israel palestina ke wargi ig sampai busa ujung nya tetap cari siapa bener
1,gencat senjata itu tipu israel savesheikhjarrah
1,saya harap ia tidak kait dengan mana isu rana sekarang sedang gencat senjata
1,saya pikir gencat senjata itu akan rubah sedikit aja perilaku mereka
2,kalau masalah konflik sebenernya yang paling konflik mah palestina
1,gencat senjata sejati adalah reload
0,pasu khusus hamas pamer rudal di tengah gencat senjata
2,gencat senjata hanya siasat busuk zionis
2,ini yang nama gencat senjata jadi buat zionis yang nama senjata hanya rudal dan bom mereka anggap bodoh semua orang yah freepalestine savepalestinians
1,konflik yang gak akan selesai yaitu agama saling diskriminasi
1,untuk bau gin yang bisa laku doa aja tanpa komentar apa masuk juga yang lagi gencat senjata perlu paham yang tinggi ingat saja
1,guys jangan stop sebar benar dan apa yang laku di palestine lepas gencat senjata makin slow
1,konflik israel-palestina akhir pada nyata nya telah bawa hamas pada pada hasil yang tak pernah capai belum http
1,kalau sudah doktrin jadi jahat ya begitu lah percuma gencat senjata itu cuman cara dia untuk atur siasat untuk peperangan ikut nya
1,ingat tiap jadi peperangan palestina israel pasti selalu yang minta henti gencat senjata pihak israel
